中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,5 Mbps,739 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,625 Mbps,80076 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,49 ms,428 Mbps,54784 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,47 ms,500 Mbps,64102 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,48 ms,238 Mbps,30515 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,484 Mbps,61952 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,206 Mbps,26419 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,84 ms,196 Mbps,25190 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,379 Mbps,48537 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,124 ms,144 Mbps,18432 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,111 ms,48 Mbps,6174 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,123 ms,213 Mbps,27340 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,142 ms,46 Mbps,5905 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,143 ms,47 Mbps,6027 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,127 ms,48 Mbps,6144 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,130 ms,170 Mbps,21811 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,150 ms,167 Mbps,21401 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,138 ms,163 Mbps,20889 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,168 ms,44 Mbps,5683 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,182 ms,37 Mbps,4845 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,118 ms,42 Mbps,5413 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,203 ms,34 Mbps,4472 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,201 ms,34 Mbps,4369 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,208 ms,84 Mbps,10752 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,163 ms,26 Mbps,3385 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,139 ms,41 Mbps,5347 kB/s
