中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,1040 Mbps,133120 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,21 ms,602 Mbps,77107 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,14 ms,523 Mbps,66969 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,26 ms,54 Mbps,7035 kB/s
132.226.214.36,443,2a0b:21c0:1007:1c8:0:e14d:a5e0:d75c,DE,Frankfurt,隧道,110 ms,195 Mbps,24985 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,428 Mbps,54784 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,16 ms,29 Mbps,3838 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,521 Mbps,66764 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,68 ms,493 Mbps,63180 kB/s
152.67.224.129,443,2603:c024:c00f:85cc:4ca5:34f9:bd04:1bcb,US,San Jose,隧道,53 ms,456 Mbps,58368 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,90 ms,443 Mbps,56729 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,92 ms,436 Mbps,55910 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,176 ms,194 Mbps,24883 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,51 ms,568 Mbps,72806 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,78 ms,355 Mbps,45465 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,105 ms,45 Mbps,5785 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,66 ms,547 Mbps,70041 kB/s
130.61.23.77,443,130.61.23.77,DE,195 Mbps,24985 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,273 Mbps,35020 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,136 ms,202 Mbps,25907 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,42 ms,5 Mbps,736 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,49 ms,448 Mbps,57446 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,63 ms,314 Mbps,40243 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,131 ms,209 Mbps,26828 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,160 Mbps,20582 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,169 ms,106 Mbps,13619 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,120 ms,47 Mbps,6074 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,105 ms,46 Mbps,5977 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,212 ms,41 Mbps,5287 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,120 Mbps,15360 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,139 ms,161 Mbps,20684 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,147 ms,164 Mbps,21094 kB/s
143.47.189.94,443,2a0b:21c0:100a:1b2:0:806b:906a:42c8,DE,Frankfurt,隧道,116 ms,92 Mbps,11776 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,186 Mbps,23859 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,54 ms,19 Mbps,2499 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,64 ms,304 Mbps,38912 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
