中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,162 ms,41 Mbps,5276 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,149 ms,38 Mbps,4966 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,167 ms,110 Mbps,14131 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,164 ms,39 Mbps,5007 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,137 ms,116 Mbps,14848 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,167 ms,151 Mbps,19353 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,252 ms,74 Mbps,9565 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,260 ms,1 Mbps,218 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,150 ms,136 Mbps,17510 kB/s
158.101.141.78,443,158.101.141.78,JP,Tokyo,中转,209 ms,40 Mbps,5231 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,229 ms,39 Mbps,5070 kB/s
146.56.184.77,443,2602:ffe4:407:20d9:0:1e8f:7b06:fcf0,SG,Singapore,隧道,249 ms,67 Mbps,8681 kB/s
158.101.142.100,443,158.101.142.100,JP,Tokyo,中转,207 ms,116 Mbps,14950 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,190 ms,12 Mbps,1552 kB/s
131.186.60.210,443,2603:c021:8002:900:8479:146e:b870:4762,JP,Tokyo,隧道,263 ms,35 Mbps,4547 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,222 ms,36 Mbps,4639 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,252 ms,4 Mbps,594 kB/s
150.230.205.54,443,2602:ffe4:407:20da:0:8460:e911:31f1,SG,Singapore,隧道,224 ms,82 Mbps,10547 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,197 ms,2 Mbps,379 kB/s
144.24.177.71,443,2a0b:21c0:1007:ca:0:58c1:b025:3c27,DE,Frankfurt,隧道,176 ms,112 Mbps,14438 kB/s
158.101.203.144,443,2606:f240:f00:a683:0:165:b921:e7e0,US,Frankfurt,隧道,155 ms,112 Mbps,14336 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,251 ms,23 Mbps,3057 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,164 ms,124 Mbps,15872 kB/s
129.151.148.35,443,2a09:bac5:12:25a::3c:11,AE,Dubai,隧道,339 ms,0 Mbps,20 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,62 ms,372 Mbps,47718 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,74 ms,464 Mbps,59494 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,92 ms,58 Mbps,7478 kB/s
47.57.245.232,443,47.89.249.212,US,San Jose,隧道,196 ms,0 Mbps,8 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,77 ms,561 Mbps,71884 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,45 ms,310 Mbps,39731 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,25 ms,37 Mbps,4776 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,17 ms,1048 Mbps,134144 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,305 Mbps,39116 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,204 ms,42 Mbps,5415 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,174 ms,21 Mbps,2738 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,79 ms,15 Mbps,2041 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,190 ms,145 Mbps,18636 kB/s
144.24.76.59,443,144.24.76.59,KR,Seoul,中转,162 ms,38 Mbps,4935 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,170 ms,34 Mbps,4381 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,232 ms,98 Mbps,12595 kB/s
47.57.14.118,443,47.254.16.242,US,San Jose,隧道,211 ms,0 Mbps,12 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,182 ms,44 Mbps,5720 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,94 ms,0 Mbps,33 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,231 ms,40 Mbps,5186 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,181 ms,136 Mbps,17510 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,201 ms,69 Mbps,8872 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,185 ms,59 Mbps,7646 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,200 ms,31 Mbps,3981 kB/s
141.148.228.133,443,2a0b:21c0:1007:1c7:0:1fb7:5fcd:be82,DE,Frankfurt,隧道,177 ms,125 Mbps,16076 kB/s
158.101.215.156,443,2a0b:21c0:100a:1b5:0:77e5:c17e:d3ad,DE,Frankfurt,隧道,164 ms,85 Mbps,10956 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,143 ms,4 Mbps,623 kB/s
144.22.252.124,443,144.22.252.124,BR,S
