中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,13 ms,7 Mbps,944 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,62 Mbps,8061 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,695 Mbps,88985 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,380 Mbps,48640 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,69 ms,357 Mbps,45772 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,262 Mbps,33587 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,69 ms,363 Mbps,46489 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,71 ms,359 Mbps,45977 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,304 Mbps,39014 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,316 Mbps,40550 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,258 Mbps,33075 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,220 Mbps,28160 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,222 Mbps,28467 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,45 Mbps,5799 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,89 ms,43 Mbps,5530 kB/s
129.146.46.164,443,129.146.46.164,345 Mbps,44236 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,45 Mbps,5832 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,141 Mbps,18124 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,164 ms,29 Mbps,3771 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,176 ms,45 Mbps,5812 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,41 Mbps,5283 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,208 ms,35 Mbps,4590 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,206 ms,34 Mbps,4416 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,220 ms,1 Mbps,171 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,32 Mbps,4180 kB/s
