中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,46 Mbps,5993 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,287 Mbps,36761 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,11 ms,63 Mbps,8169 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,6 ms,492 Mbps,62976 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,251 Mbps,32153 kB/s
35.197.23.75,443,35.212.151.84,US,Seattle,隧道,72 ms,361 Mbps,46284 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,100 ms,18 Mbps,2431 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,36 ms,628 Mbps,80384 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,383 Mbps,49049 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,50 Mbps,6411 kB/s
35.230.79.26,443,35.212.151.84,US,Seattle,隧道,69 ms,300 Mbps,38502 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,321 Mbps,41164 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,64 ms,366 Mbps,46899 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,107 ms,259 Mbps,33177 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,248 Mbps,31846 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,284 Mbps,36352 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,248 Mbps,31744 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,79 ms,311 Mbps,39833 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,65 ms,45 Mbps,5855 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,96 ms,332 Mbps,42496 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,1 Mbps,216 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,117 Mbps,15052 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,204 Mbps,26214 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,267 Mbps,34201 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,99 ms,41 Mbps,5253 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,177 ms,38 Mbps,4938 kB/s
143.47.183.201,443,2a0b:21c0:1007:c8:0:2c8b:1631:6a87,DE,Frankfurt,隧道,106 ms,220 Mbps,28160 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,87 ms,45 Mbps,5780 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,172 ms,114 Mbps,14643 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,87 ms,2 Mbps,274 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,184 ms,24 Mbps,3174 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,218 ms,7 Mbps,964 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,241 ms,2 Mbps,302 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,219 ms,90 Mbps,11571 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:110,KR,Seoul,隧道,199 ms,76 Mbps,9814 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:7a,KR,Seoul,隧道,205 ms,31 Mbps,4007 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,198 ms,92 Mbps,11878 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,214 ms,38 Mbps,4868 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,255 ms,10 Mbps,1318 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,254 ms,2 Mbps,295 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,252 ms,50 Mbps,6453 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,234 ms,2 Mbps,273 kB/s
168.138.165.174,443,168.138.165.174,SG,San Jose,中转,258 ms,28 Mbps,3665 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,273 ms,6 Mbps,815 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,196 ms,35 Mbps,4570 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,206 ms,0 Mbps,35 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,1153 ms,43 Mbps,5629 kB/s
