中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,80 ms,380 Mbps,48742 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,41 ms,371 Mbps,47513 kB/s
158.178.147.110,443,2606:f240:f00:a683:0:1890:83b2:7b5b,US,Frankfurt,隧道,94 ms,221 Mbps,28364 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,77 ms,262 Mbps,33587 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,46 ms,480 Mbps,61440 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,584 Mbps,74752 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,253 Mbps,32460 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,7 ms,127 Mbps,16281 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,114 ms,214 Mbps,27443 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,64 ms,120 Mbps,15462 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,6 ms,54 Mbps,6942 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,82 ms,415 Mbps,53145 kB/s
130.162.217.245,443,98.98.166.182,US,Frankfurt,隧道,108 ms,246 Mbps,31539 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,8 ms,104 Mbps,13312 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,110 ms,45 Mbps,5865 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,91 ms,324 Mbps,41574 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,108 ms,250 Mbps,32051 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,33 ms,563 Mbps,72089 kB/s
141.144.196.172,443,2a0b:21c0:100a:1b0:0:2e15:dae0:4676,DE,Frankfurt,隧道,105 ms,224 Mbps,28672 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,61 ms,43 Mbps,5536 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,72 ms,6 Mbps,876 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,96 ms,350 Mbps,44851 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,93 ms,46 Mbps,5955 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,117 ms,78 Mbps,10035 kB/s
140.238.82.132,443,2a0b:21c0:100a:1b5:0:88b2:c5ed:e2ff,DE,Frankfurt,隧道,109 ms,229 Mbps,29388 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,82 ms,412 Mbps,52736 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,78 ms,13 Mbps,1722 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,329 Mbps,42188 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,23 ms,80 Mbps,10342 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,78 ms,45 Mbps,5781 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,97 ms,51 Mbps,6560 kB/s
141.147.76.138,443,2a0b:21c0:100a:1f9:0:a2c9:52c0:7b4f,DE,Frankfurt,隧道,99 ms,115 Mbps,14745 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,108 Mbps,13824 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,38 ms,68 Mbps,8809 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,93 ms,232 Mbps,29798 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,26 ms,60 Mbps,7789 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,101 ms,52 Mbps,6755 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,242 Mbps,31027 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,117 ms,49 Mbps,6294 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,58 ms,396 Mbps,50688 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,112 ms,48 Mbps,6189 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,93 ms,275 Mbps,35225 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,128 Mbps,16384 kB/s
141.144.195.131,443,2a0b:21c0:1007:1ca:0:28b5:7aa5:6196,DE,Frankfurt,隧道,98 ms,127 Mbps,16281 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,70 ms,50 Mbps,6474 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,126 ms,215 Mbps,27545 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,103 ms,224 Mbps,28774 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,108 ms,332 Mbps,42598 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,114 ms,39 Mbps,5074 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,100 ms,42 Mbps,5461 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,122 ms,140 Mbps,17920 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,200 ms,96 Mbps,12288 kB/s
144.22.252.124,443,144.22.252.124,BR,S
