中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,390 Mbps,49971 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,5 ms,434 Mbps,55603 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,37 ms,466 Mbps,59699 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,37 ms,592 Mbps,75878 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,41 ms,1328 Mbps,169984 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,20 ms,1184 Mbps,151552 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,864 Mbps,110592 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,23 ms,1400 Mbps,179200 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,36 ms,578 Mbps,74035 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,36 ms,320 Mbps,40960 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,426 Mbps,54579 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,59 ms,7 Mbps,923 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,119 ms,42 Mbps,5397 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,126 ms,42 Mbps,5386 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,140 ms,177 Mbps,22732 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,48 Mbps,6194 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,152 ms,154 Mbps,19763 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,148 ms,149 Mbps,19148 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,49 Mbps,6319 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,135 ms,48 Mbps,6214 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,154 ms,46 Mbps,5970 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,137 ms,183 Mbps,23449 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,218 ms,11 Mbps,1481 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,151 ms,42 Mbps,5465 kB/s
