中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Columbus,中转,24 ms,703 Mbps,90009 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,90 ms,268 Mbps,34406 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,7 Mbps,973 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,71 ms,366 Mbps,46899 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,47 ms,709 Mbps,90828 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,259 Mbps,33177 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,1 ms,82 Mbps,10547 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,421 Mbps,53964 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,69 ms,364 Mbps,46694 kB/s
129.146.168.102,443,104.28.205.111,US,Los Angeles,隧道,71 ms,41 Mbps,5284 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,372 Mbps,47718 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,88 ms,30 Mbps,3936 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,8 ms,99 Mbps,12697 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,91 ms,50 Mbps,6410 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,296 Mbps,37888 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,47 Mbps,6108 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,86 ms,340 Mbps,43520 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,95 ms,46 Mbps,5892 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,276 Mbps,35328 kB/s
130.162.52.206,443,2a0b:21c0:100a:1b0:0:cb7a:9c1e:4813,DE,Frankfurt,隧道,99 ms,242 Mbps,31027 kB/s
193.123.187.233,443,2a0b:21c0:100a:1b6:0:16b8:873c:519f,DE,Frankfurt,隧道,100 ms,123 Mbps,15769 kB/s
141.147.111.117,443,2606:f240:f00:83a7:0:3d8c:2f8:842,US,Frankfurt,隧道,90 ms,245 Mbps,31436 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,82 ms,264 Mbps,33792 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,89 ms,51 Mbps,6577 kB/s
193.123.62.17,443,2a0b:21c0:100a:1b6:0:3fe:c50c:6f5b,DE,Frankfurt,隧道,103 ms,250 Mbps,32051 kB/s
144.21.33.173,443,2a0b:21c0:1007:1c9:0:c349:7923:a7ec,DE,Frankfurt,隧道,95 ms,148 Mbps,19046 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,68 ms,375 Mbps,48025 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,87 ms,307 Mbps,39321 kB/s
129.159.205.103,443,129.159.205.103,DE,Frankfurt,中转,90 ms,48 Mbps,6245 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,94 ms,304 Mbps,38912 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,106 ms,322 Mbps,41267 kB/s
144.22.252.124,443,144.22.252.124,BR,S
