中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,546 Mbps,69939 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,40 ms,712 Mbps,91238 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,86 ms,334 Mbps,42803 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,6 ms,31 Mbps,3970 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,54 Mbps,6942 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,25 ms,584 Mbps,74854 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,8 ms,25 Mbps,3293 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,34 ms,81 Mbps,10444 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,230 Mbps,29491 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,85 ms,255 Mbps,32665 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,81 ms,348 Mbps,44646 kB/s
158.101.201.213,443,2a0b:21c0:1007:1c7:0:e948:9d70:1d11,DE,Frankfurt,隧道,106 ms,228 Mbps,29184 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,95 ms,12 Mbps,1646 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,228 Mbps,29286 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,39 ms,2 Mbps,280 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,19 ms,73 Mbps,9469 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,221 Mbps,28364 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,84 ms,280 Mbps,35840 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,94 ms,311 Mbps,39833 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,103 ms,40 Mbps,5237 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,257 Mbps,32972 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,134 ms,51 Mbps,6635 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,64 ms,404 Mbps,51814 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,131 Mbps,16793 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,85 ms,351 Mbps,44953 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,87 ms,340 Mbps,43622 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,114 ms,36 Mbps,4657 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,253 Mbps,32460 kB/s
158.101.208.175,443,2a0b:21c0:100a:1f9:0:1a3d:3a62:c2a9,DE,Frankfurt,隧道,108 ms,203 Mbps,26009 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,92 ms,28 Mbps,3705 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,87 ms,252 Mbps,32358 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,17 ms,11 Mbps,1467 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,64 ms,450 Mbps,57651 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
