中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,62 Mbps,7967 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1736 Mbps,222208 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,161 Mbps,20684 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,784 Mbps,100454 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,378 Mbps,48435 kB/s
129.146.7.98,443,2a09:bac5:60e9:183c::26a:db,US,Los Angeles,隧道,57 ms,77 Mbps,9932 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1592 Mbps,203776 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,245 Mbps,31436 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,249 Mbps,31948 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,77 ms,240 Mbps,30822 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,76 ms,317 Mbps,40652 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,286 Mbps,36659 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,252 Mbps,32358 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,72 ms,267 Mbps,34201 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,69 ms,320 Mbps,40960 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,303 Mbps,38809 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,91 ms,242 Mbps,31027 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,45 Mbps,5826 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,213 Mbps,27340 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,104 ms,35 Mbps,4535 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,100 ms,44 Mbps,5662 kB/s
152.70.62.177,443,2606:f240:f00:2be4:0:4470:4e53:53a7,DE,Frankfurt,隧道,94 ms,224 Mbps,28672 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,181 ms,96 Mbps,12390 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,180 ms,1 Mbps,159 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,44 Mbps,5654 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,178 ms,43 Mbps,5520 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,39 Mbps,5043 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,206 ms,82 Mbps,10547 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,38 Mbps,4897 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,223 ms,36 Mbps,4609 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,246 ms,2 Mbps,266 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,241 ms,3 Mbps,490 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,202 ms,5 Mbps,640 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,275 ms,0 Mbps,12 kB/s
