中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,14 ms,3 Mbps,392 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,739 Mbps,94617 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,372 Mbps,47616 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,69 ms,331 Mbps,42393 kB/s
129.146.46.164,443,129.146.46.164,285 Mbps,36556 kB/s
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,71 ms,248 Mbps,31846 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,255 Mbps,32665 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,69 ms,307 Mbps,39321 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,288 Mbps,36966 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,443 Mbps,56729 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,252 Mbps,32358 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,249 Mbps,31948 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,25 Mbps,3250 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,311 Mbps,39833 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,88 ms,48 Mbps,6172 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,128 Mbps,16486 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,42 Mbps,5420 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,41 Mbps,5292 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,181 ms,125 Mbps,16076 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,42 Mbps,5387 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,38 Mbps,4900 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,207 ms,10 Mbps,1286 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,205 ms,67 Mbps,8580 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,201 ms,34 Mbps,4383 kB/s
8.219.1.169,443,8.219.1.169,SG,Seattle,中转,231 ms,7 Mbps,994 kB/s
