中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.215.237,US,Seattle,隧道,35 ms,651 Mbps,83353 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,2 ms,377 Mbps,48332 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,37 Mbps,4751 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,7 ms,656 Mbps,83968 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,952 Mbps,121856 kB/s
35.230.79.26,443,35.212.215.237,US,Seattle,隧道,27 ms,740 Mbps,94822 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,188 Mbps,24064 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,12 ms,896 Mbps,114688 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,36 Mbps,4694 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,340 Mbps,43622 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,20 ms,62 Mbps,8056 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,36 ms,816 Mbps,104448 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,158 ms,46 Mbps,5900 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,240 Mbps,30720 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,112 Mbps,14438 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,4 ms,840 Mbps,107520 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,71 ms,398 Mbps,50995 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,67 ms,22 Mbps,2911 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,60 ms,312 Mbps,40038 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,77 ms,49 Mbps,6274 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,155 ms,143 Mbps,18329 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,106 ms,155 Mbps,19865 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,150 ms,152 Mbps,19558 kB/s
8.219.62.94,443,8.219.116.219,SG,Singapore,隧道,176 ms,25 Mbps,3220 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,154 ms,112 Mbps,14438 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,153 ms,42 Mbps,5393 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,165 ms,25 Mbps,3262 kB/s
146.56.162.25,443,146.56.162.25,KR,Hong Kong,中转,133 ms,34 Mbps,4401 kB/s
129.154.207.203,443,2a09:bac1:3f00::3d0:5b,KR,Hong Kong,隧道,146 ms,120 Mbps,15360 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,170 ms,128 Mbps,16384 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,196 ms,104 Mbps,13312 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,190 ms,40 Mbps,5176 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,107 Mbps,13721 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,170 ms,39 Mbps,5064 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,167 ms,99 Mbps,12697 kB/s
8.219.198.54,443,8.222.220.238,SG,Singapore,隧道,171 ms,72 Mbps,9257 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,182 ms,3 Mbps,448 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,192 ms,155 Mbps,19865 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,67 Mbps,8648 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Hong Kong,隧道,130 ms,132 Mbps,16896 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,188 ms,37 Mbps,4768 kB/s
8.222.171.165,443,8.222.213.200,SG,Singapore,隧道,184 ms,56 Mbps,7188 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,35 Mbps,4569 kB/s
193.122.125.14,443,130.162.140.114,KR,Hong Kong,隧道,151 ms,130 Mbps,16691 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,164 ms,115 Mbps,14745 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,169 ms,43 Mbps,5564 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,177 ms,54 Mbps,6975 kB/s
158.101.212.88,443,2a0b:21c0:100a:1b5:0:1e4a:466a:4cf8,DE,Frankfurt,隧道,181 ms,79 Mbps,10137 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,169 ms,4 Mbps,519 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,208 ms,40 Mbps,5195 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,158 ms,0 Mbps,12 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,235 ms,69 Mbps,8862 kB/s
168.138.149.17,443,168.138.149.17,BR,S
