中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,660 Mbps,84582 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,28 ms,493 Mbps,63180 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,58 ms,35 Mbps,4596 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,20 ms,54 Mbps,6923 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,95 ms,298 Mbps,38195 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,50 ms,1 Mbps,143 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,94 ms,268 Mbps,34406 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,10 ms,44 Mbps,5652 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,82 ms,315 Mbps,40345 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,77 ms,332 Mbps,42598 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,87 ms,331 Mbps,42393 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,232 Mbps,29798 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,46 Mbps,5961 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,72 Mbps,9255 kB/s
144.22.252.124,443,144.22.252.124,BR,S
