中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,204 Mbps,26214 kB/s
129.146.7.98,443,2a09:bac5:60eb:183c::26a:b4,US,Los Angeles,隧道,68 ms,72 Mbps,9285 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,19 ms,880 Mbps,112640 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,64 ms,362 Mbps,46387 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,9 ms,6 Mbps,879 kB/s
84.235.162.73,443,98.98.166.178,US,Frankfurt,隧道,94 ms,212 Mbps,27238 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,11 ms,78 Mbps,9989 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,660 Mbps,84480 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,429 Mbps,54988 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,63 ms,367 Mbps,47001 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,92 ms,47 Mbps,6084 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,272 Mbps,34918 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,257 Mbps,32972 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,84 ms,372 Mbps,47616 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,75 ms,322 Mbps,41267 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,234 Mbps,30003 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,236 Mbps,30208 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,45 Mbps,5879 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,213 Mbps,27340 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,73 ms,290 Mbps,37171 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,396 Mbps,50790 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,7 Mbps,937 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,303 Mbps,38809 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,218 Mbps,27955 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,248 Mbps,31744 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,109 ms,27 Mbps,3569 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,105 ms,47 Mbps,6061 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,97 ms,44 Mbps,5665 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,74 ms,324 Mbps,41574 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,107 ms,326 Mbps,41779 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,91 ms,40 Mbps,5241 kB/s
141.144.204.88,443,2a0b:21c0:1007:c7:0:ce86:a29:435,DE,Frankfurt,隧道,97 ms,259 Mbps,33177 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,177 ms,120 Mbps,15462 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,105 ms,45 Mbps,5766 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,210 ms,96 Mbps,12390 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,123 Mbps,15769 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,211 ms,70 Mbps,9037 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,230 ms,2 Mbps,292 kB/s
130.162.144.191,443,2a09:bac5:4735:1a14::299:3e,KR,Seoul,隧道,199 ms,38 Mbps,4896 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,207 ms,77 Mbps,9922 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,226 ms,31 Mbps,4083 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,237 ms,2 Mbps,267 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,242 ms,6 Mbps,847 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,236 ms,42 Mbps,5431 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,236 ms,33 Mbps,4337 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,36 Mbps,4671 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,223 ms,3 Mbps,509 kB/s
