中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,37 Mbps,4810 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,54 ms,50 Mbps,6511 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,54 ms,488 Mbps,62566 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,399 Mbps,51097 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,480 Mbps,61440 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,239 Mbps,30617 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,50 ms,3 Mbps,389 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,135 ms,184 Mbps,23654 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,1232 Mbps,157696 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,58 ms,528 Mbps,67686 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,127 ms,44 Mbps,5700 kB/s
144.22.252.124,443,144.22.252.124,BR,S
