中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,824 Mbps,105472 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,6 Mbps,877 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,72 ms,215 Mbps,27545 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,69 ms,387 Mbps,49561 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,463 Mbps,59289 kB/s
35.230.79.26,443,35.212.241.9,US,Seattle,隧道,70 ms,392 Mbps,50176 kB/s
35.197.23.75,443,35.212.241.9,US,Seattle,隧道,71 ms,378 Mbps,48435 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,338 Mbps,43315 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,253 Mbps,32460 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,248 Mbps,31744 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,49 Mbps,6300 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,43 Mbps,5528 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,123 Mbps,15769 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,160 ms,40 Mbps,5213 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,181 ms,40 Mbps,5178 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,180 ms,37 Mbps,4784 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,32 Mbps,4205 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,225 ms,31 Mbps,4044 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,192 ms,82 Mbps,10547 kB/s
