中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,9 ms,656 Mbps,83968 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,59 ms,493 Mbps,63180 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,20 ms,800 Mbps,102400 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,726 Mbps,92979 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,16 ms,33 Mbps,4292 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,40 ms,31 Mbps,3991 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,51 ms,448 Mbps,57344 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,62 ms,457 Mbps,58572 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,128 ms,38 Mbps,4983 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,50 ms,411 Mbps,52633 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,124 ms,206 Mbps,26419 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,77 ms,356 Mbps,45568 kB/s
129.146.46.164,443,129.146.46.164,US,317 Mbps,40652 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,66 ms,532 Mbps,68096 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,430 Mbps,55091 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,53 ms,477 Mbps,61132 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,60 ms,428 Mbps,54784 kB/s
130.61.134.32,443,2606:f240:f00:a683:0:1475:4d8b:56a7,US,Frankfurt,隧道,148 ms,185 Mbps,23756 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,238 Mbps,30515 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,16 ms,77 Mbps,9958 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,192 Mbps,24576 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,184 Mbps,23552 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,107 ms,42 Mbps,5488 kB/s
158.178.147.110,443,163.123.193.6,DE,Frankfurt,隧道,120 ms,190 Mbps,24371 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,57 ms,0 Mbps,62 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,140 Mbps,18022 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,114 ms,114 Mbps,14643 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,110 ms,42 Mbps,5477 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,100 ms,49 Mbps,6314 kB/s
141.147.68.241,443,2606:f240:f00:6acf:0:50c1:9eb0:9f41,US,Frankfurt,隧道,121 ms,204 Mbps,26112 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,109 ms,532 Mbps,68198 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,128 Mbps,16384 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,278 Mbps,35635 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,122 ms,45 Mbps,5832 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,152 ms,75 Mbps,9628 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,168 ms,206 Mbps,26419 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,112 ms,46 Mbps,6015 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,208 ms,2 Mbps,323 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,220 ms,30 Mbps,3938 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,186 ms,99 Mbps,12697 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,57 ms,48 Mbps,6163 kB/s
8.219.143.157,443,47.245.84.175,SG,Singapore,隧道,226 ms,46 Mbps,5955 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,258 ms,34 Mbps,4455 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,216 ms,3 Mbps,431 kB/s
8.222.152.141,443,47.245.125.52,SG,Singapore,隧道,230 ms,49 Mbps,6317 kB/s
138.2.169.224,443,163.123.193.6,DE,Frankfurt,隧道,117 ms,152 Mbps,19558 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,231 ms,21 Mbps,2693 kB/s
144.22.252.124,443,144.22.252.124,BR,S
