中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,23 ms,2400 Mbps,307200 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,597 Mbps,76492 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,340 Mbps,43622 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,497 Mbps,63692 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,198 Mbps,25395 kB/s
35.230.79.26,443,35.212.182.118,US,Seattle,隧道,22 ms,1008 Mbps,129024 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,30 ms,936 Mbps,119808 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,912 Mbps,116736 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,77 ms,53 Mbps,6876 kB/s
35.197.23.75,443,35.212.182.118,US,Seattle,隧道,39 ms,920 Mbps,117760 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,72 ms,39 Mbps,5105 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,361 Mbps,46284 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,74 ms,46 Mbps,5981 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,160 ms,159 Mbps,20377 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,180 ms,3 Mbps,422 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,108 ms,162 Mbps,20787 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,95 Mbps,12185 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,71 ms,397 Mbps,50892 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,105 ms,226 Mbps,28979 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,123 ms,43 Mbps,5555 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,44 Mbps,5731 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,170 ms,104 Mbps,13312 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,131 ms,52 Mbps,6669 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,121 ms,47 Mbps,6075 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,142 ms,148 Mbps,19046 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,158 ms,46 Mbps,5972 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,182 ms,115 Mbps,14745 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,137 ms,148 Mbps,19046 kB/s
193.123.38.223,443,98.98.156.26,DE,Frankfurt,隧道,169 ms,118 Mbps,15155 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,166 ms,35 Mbps,4593 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,168 ms,39 Mbps,5038 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,167 ms,45 Mbps,5778 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,46 Mbps,5893 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,164 ms,36 Mbps,4642 kB/s
130.162.144.191,443,2a09:bac5:4730:1482::20b:19,KR,Seoul,隧道,153 ms,39 Mbps,5058 kB/s
158.101.212.88,443,2a0b:21c0:1007:ca:0:7613:2e6b:8e09,DE,Frankfurt,隧道,173 ms,106 Mbps,13619 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,183 ms,41 Mbps,5259 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,36 Mbps,4718 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,136 ms,1 Mbps,227 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,236 ms,60 Mbps,7798 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,173 ms,3 Mbps,436 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,175 ms,0 Mbps,80 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,177 ms,0 Mbps,23 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,269 ms,25 Mbps,3221 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,152 ms,32 Mbps,4185 kB/s
