中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,42 ms,63 Mbps,8179 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,489 Mbps,62668 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,51 ms,464 Mbps,59392 kB/s
18.216.55.100,443,18.216.55.100,US,Toronto,中转,20 ms,808 Mbps,103424 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,19 ms,1176 Mbps,150528 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,438 Mbps,56115 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,55 ms,508 Mbps,65126 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,452 Mbps,57856 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,52 ms,49 Mbps,6378 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,59 ms,396 Mbps,50688 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,36 ms,604 Mbps,77312 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,48 ms,346 Mbps,44339 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,21 ms,68 Mbps,8800 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,204 Mbps,26112 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,190 Mbps,24371 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,243 Mbps,31129 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,37 Mbps,4836 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,119 ms,44 Mbps,5659 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,116 ms,182 Mbps,23347 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,134 ms,243 Mbps,31129 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,110 ms,45 Mbps,5816 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,188 Mbps,24166 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,112 ms,43 Mbps,5623 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,155 ms,141 Mbps,18124 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,123 ms,5 Mbps,750 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,103 ms,36 Mbps,4731 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,150 ms,40 Mbps,5216 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,168 ms,39 Mbps,5078 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,129 Mbps,16588 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,128 ms,42 Mbps,5387 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,182 ms,108 Mbps,13926 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,147 ms,3 Mbps,470 kB/s
129.154.221.170,443,2602:ffe4:407:20da:0:6d2b:5aec:de73,SG,Singapore,隧道,235 ms,62 Mbps,7943 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,190 ms,34 Mbps,4403 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,227 ms,40 Mbps,5155 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,204 ms,32 Mbps,4203 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,304 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,224 ms,80 Mbps,10240 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,238 ms,23 Mbps,3045 kB/s
130.162.144.191,443,2a09:bac1:3f20::20b:94,KR,Seoul,隧道,198 ms,38 Mbps,4908 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,206 ms,2 Mbps,372 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,177 ms,23 Mbps,3022 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,70 ms,440 Mbps,56422 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,214 ms,27 Mbps,3531 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,156 ms,34 Mbps,4384 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,311 ms,0 Mbps,14 kB/s
