中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,1136 Mbps,145408 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,106 ms,42 Mbps,5402 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,111 ms,43 Mbps,5596 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,32 ms,353 Mbps,45260 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,434 Mbps,55603 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,52 ms,420 Mbps,53862 kB/s
35.197.23.75,443,35.212.191.179,US,Seattle,隧道,51 ms,488 Mbps,62566 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,403 Mbps,51609 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,126 ms,235 Mbps,30105 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,52 ms,522 Mbps,66867 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,180 Mbps,23040 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,35 ms,37 Mbps,4763 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,62 ms,401 Mbps,51404 kB/s
35.230.79.26,443,35.212.191.179,US,Seattle,隧道,62 ms,491 Mbps,62873 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,52 ms,154 Mbps,19763 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,75 ms,73 Mbps,9407 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,61 ms,425 Mbps,54476 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,35 ms,679 Mbps,86937 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,27 ms,33 Mbps,4244 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,121 ms,48 Mbps,6243 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,116 ms,1 Mbps,162 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,60 ms,47 Mbps,6028 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,124 ms,36 Mbps,4638 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,108 ms,225 Mbps,28876 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,119 ms,204 Mbps,26112 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,189 Mbps,24268 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,62 ms,48 Mbps,6196 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,121 ms,24 Mbps,3077 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,103 ms,276 Mbps,35328 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,118 ms,6 Mbps,865 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,131 ms,16 Mbps,2156 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,141 ms,74 Mbps,9578 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,138 Mbps,17715 kB/s
168.138.149.17,443,168.138.149.17,BR,S
