中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,808 Mbps,103424 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,48 ms,484 Mbps,62054 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,38 ms,2 Mbps,315 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,407 Mbps,52121 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,386 Mbps,49459 kB/s
129.146.46.164,443,129.146.46.164,US,236 Mbps,30310 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,51 ms,485 Mbps,62156 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,48 ms,405 Mbps,51916 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,49 ms,484 Mbps,61952 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,464 Mbps,59494 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,220 Mbps,28262 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,216 Mbps,27648 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,44 Mbps,5670 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,240 Mbps,30720 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,150 ms,44 Mbps,5678 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,150 ms,142 Mbps,18227 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,41 Mbps,5304 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,117 ms,42 Mbps,5426 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,156 ms,42 Mbps,5384 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,35 Mbps,4603 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,218 ms,10 Mbps,1352 kB/s
