中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,18 ms,1016 Mbps,130048 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,17 ms,1080 Mbps,138240 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,751 Mbps,96153 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,38 ms,573 Mbps,73420 kB/s
129.146.46.164,443,129.146.46.164,US,Seattle,中转,84 ms,236 Mbps,30208 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,36 ms,453 Mbps,58060 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,504 Mbps,64512 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,41 ms,644 Mbps,82432 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,64 ms,354 Mbps,45363 kB/s
184.169.181.217,443,184.169.181.217,US,Amsterdam,中转,18 ms,128 Mbps,16486 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,134 ms,148 Mbps,19046 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,130 ms,42 Mbps,5461 kB/s
152.70.62.177,443,2606:f240:f00:6acf:0:8ac9:98f8:d63,DE,Frankfurt,隧道,147 ms,131 Mbps,16793 kB/s
193.123.38.223,443,2606:f240:f00:dd8d:0:3dd2:fadf:bc85,DE,Frankfurt,隧道,142 ms,132 Mbps,16998 kB/s
168.138.46.67,443,168.138.46.67,JP,Hong Kong,中转,115 ms,41 Mbps,5260 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,143 ms,39 Mbps,5078 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,108 Mbps,13926 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,157 ms,12 Mbps,1585 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,140 ms,37 Mbps,4744 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,151 ms,164 Mbps,20992 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,152 ms,136 Mbps,17510 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,171 ms,36 Mbps,4662 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,180 ms,32 Mbps,4222 kB/s
158.180.89.154,443,2602:ffe4:407:20d9:0:400:b01e:bdf0,SG,Singapore,隧道,195 ms,65 Mbps,8367 kB/s
131.186.17.132,443,131.186.17.132,KR,Hong Kong,中转,141 ms,43 Mbps,5627 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,131 ms,44 Mbps,5750 kB/s
64.110.101.125,443,64.110.101.125,JP,Seattle,中转,122 ms,133 Mbps,17100 kB/s
64.110.75.145,443,64.110.75.145,KR,Paris,中转,160 ms,119 Mbps,15257 kB/s
129.159.84.71,443,129.159.84.71,US,Amsterdam,中转,159 ms,0 Mbps,77 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,52 ms,268 Mbps,34304 kB/s
