中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,198 ms,64 Mbps,8257 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,247 ms,9 Mbps,1203 kB/s
8.222.172.117,443,8.222.210.246,SG,Singapore,隧道,273 ms,48 Mbps,6177 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,131 ms,218 Mbps,27955 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,110 ms,43 Mbps,5623 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,112 ms,39 Mbps,5057 kB/s
129.154.222.227,443,2607:a400:a:6b:0:8ebe:6ba0:3b15,US,Los Angeles,隧道,260 ms,64 Mbps,8315 kB/s
168.138.165.169,443,168.138.165.169,SG,Singapore,中转,267 ms,24 Mbps,3126 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,47 Mbps,6044 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,245 ms,18 Mbps,2396 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,87 ms,2 Mbps,293 kB/s
146.56.153.255,443,107.151.176.66,US,Los Angeles,隧道,246 ms,69 Mbps,8893 kB/s
193.122.119.237,443,193.122.119.237,KR,Seoul,中转,229 ms,26 Mbps,3432 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,243 ms,74 Mbps,9505 kB/s
8.222.237.115,443,8.222.207.55,SG,Singapore,隧道,268 ms,56 Mbps,7249 kB/s
8.222.223.138,443,8.222.210.246,SG,Singapore,隧道,289 ms,58 Mbps,7525 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,242 ms,0 Mbps,29 kB/s
8.212.44.95,443,47.76.21.105,HK,Hong Kong,隧道,260 ms,72 Mbps,9338 kB/s
8.222.245.174,443,47.236.51.143,SG,Singapore,隧道,300 ms,49 Mbps,6317 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,29 Mbps,3733 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,266 ms,60 Mbps,7796 kB/s
8.219.197.209,443,47.245.125.52,SG,Singapore,隧道,305 ms,49 Mbps,6295 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,123 ms,37 Mbps,4862 kB/s
64.110.72.118,443,2607:a400:a:6b:0:7d4c:d674:46e3,US,Los Angeles,隧道,230 ms,64 Mbps,8223 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,255 ms,0 Mbps,119 kB/s
141.148.220.141,443,2a09:bac5:3afc:1a8c::2a5:ca,IN,Mumbai,隧道,257 ms,35 Mbps,4520 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,272 ms,65 Mbps,8379 kB/s
64.110.69.47,443,2607:a400:a:16b:0:a694:d2b1:e065,US,Los Angeles,隧道,228 ms,58 Mbps,7441 kB/s
150.230.218.216,443,2602:ffe4:407:21d9:0:70c3:1e50:db2a,SG,Singapore,隧道,657 ms,2 Mbps,258 kB/s
