中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,34 ms,594 Mbps,76083 kB/s
35.230.79.26,443,35.212.219.103,US,Seattle,隧道,39 ms,608 Mbps,77824 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,17 ms,848 Mbps,108544 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,492 Mbps,62976 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,60 ms,615 Mbps,78745 kB/s
129.146.46.164,443,129.146.46.164,US,260 Mbps,33382 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,20 ms,1088 Mbps,139264 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,30 ms,219 Mbps,28057 kB/s
35.197.23.75,443,35.212.219.103,US,Seattle,隧道,40 ms,583 Mbps,74649 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,382 Mbps,48947 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,18 ms,715 Mbps,91545 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,59 ms,14 Mbps,1863 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,58 ms,384 Mbps,49254 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,192 Mbps,24678 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,62 ms,33 Mbps,4334 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,138 ms,152 Mbps,19456 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,138 ms,48 Mbps,6193 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,174 ms,46 Mbps,5904 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,142 ms,40 Mbps,5181 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,156 ms,163 Mbps,20889 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,138 ms,129 Mbps,16588 kB/s
130.162.144.191,443,2a09:bac5:4733:1a14::299:6a,KR,Seoul,隧道,154 ms,41 Mbps,5310 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,139 ms,177 Mbps,22732 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,153 ms,38 Mbps,4951 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Los Angeles,隧道,112 ms,3 Mbps,418 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,159 ms,124 Mbps,15974 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,150 ms,15 Mbps,2005 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,167 ms,7 Mbps,976 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,174 ms,39 Mbps,5057 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,143 ms,7 Mbps,1006 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,149 ms,125 Mbps,16076 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,153 ms,117 Mbps,15052 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,134 Mbps,17203 kB/s
150.230.107.89,443,2602:ffe4:407:21d9:0:a112:30a4:1a42,SG,Singapore,隧道,199 ms,103 Mbps,13209 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,23 Mbps,3037 kB/s
131.186.33.175,443,131.186.33.175,JP,Osaka,中转,167 ms,3 Mbps,399 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,185 ms,3 Mbps,444 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,139 ms,136 Mbps,17510 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,168 ms,5 Mbps,655 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,136 ms,28 Mbps,3602 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,200 ms,4 Mbps,547 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,132 ms,0 Mbps,103 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,238 ms,77 Mbps,9964 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,201 ms,3 Mbps,393 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,186 ms,0 Mbps,48 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,243 ms,31 Mbps,4008 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,194 ms,12 Mbps,1658 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,254 ms,19 Mbps,2505 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,215 ms,0 Mbps,110 kB/s
