中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,674 Mbps,86323 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,23 ms,456 Mbps,58368 kB/s
35.230.79.26,443,35.212.162.172,US,Seattle,隧道,26 ms,740 Mbps,94720 kB/s
34.82.76.253,443,34.168.231.76,US,Seattle,隧道,25 ms,928 Mbps,118784 kB/s
35.197.23.75,443,35.212.162.172,US,Seattle,隧道,23 ms,928 Mbps,118784 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,121 ms,42 Mbps,5419 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,14 ms,655 Mbps,83865 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,386 Mbps,49459 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,82 ms,48 Mbps,6152 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1336 Mbps,171008 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,107 Mbps,13721 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,75 ms,309 Mbps,39628 kB/s
130.162.186.144,443,98.98.166.170,DE,Frankfurt,隧道,156 ms,70 Mbps,8987 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,47 Mbps,6043 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,114 ms,44 Mbps,5682 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,170 ms,121 Mbps,15564 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,69 ms,43 Mbps,5550 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,121 Mbps,15564 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,182 ms,3 Mbps,417 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,159 ms,39 Mbps,5081 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,69 ms,319 Mbps,40857 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,108 ms,4 Mbps,637 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,111 Mbps,14233 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,103 Mbps,13209 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,170 ms,39 Mbps,5018 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,152 ms,41 Mbps,5256 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,148 ms,125 Mbps,16076 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,181 ms,13 Mbps,1772 kB/s
143.47.176.251,443,2a0b:21c0:1007:1c7:0:3273:6368:bf50,DE,Frankfurt,隧道,161 ms,106 Mbps,13619 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,161 ms,36 Mbps,4646 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,178 ms,179 Mbps,22937 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,168 ms,43 Mbps,5526 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,169 ms,43 Mbps,5507 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,23 Mbps,3057 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,168 ms,36 Mbps,4680 kB/s
193.122.114.226,443,2602:ffe4:407:20da:0:22bd:b4fd:eb02,SG,Singapore,隧道,210 ms,94 Mbps,12083 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,171 ms,3 Mbps,399 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,174 ms,2 Mbps,361 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,216 ms,46 Mbps,5891 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,247 ms,33 Mbps,4329 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,256 ms,25 Mbps,3284 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,289 ms,0 Mbps,13 kB/s
