中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1168 Mbps,149504 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,128 ms,188 Mbps,24166 kB/s
129.146.46.164,443,129.146.46.164,US,352 Mbps,45056 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,82 ms,388 Mbps,49766 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:1b,US,Los Angeles,隧道,27 ms,80 Mbps,10240 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,25 ms,856 Mbps,109568 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,52 ms,599 Mbps,76697 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,530 Mbps,67891 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,18 ms,611 Mbps,78233 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,115 ms,162 Mbps,20787 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,74 ms,524 Mbps,67174 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,133 Mbps,17100 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,20 ms,808 Mbps,103424 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,120 Mbps,15360 kB/s
143.47.182.90,443,2606:f240:f00:a683:0:7502:5f9e:69f,US,Frankfurt,隧道,144 ms,118 Mbps,15155 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,17 ms,63 Mbps,8174 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,32 ms,309 Mbps,39628 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,68 ms,41 Mbps,5288 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,145 ms,46 Mbps,5961 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,30 ms,84 Mbps,10854 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,76 ms,480 Mbps,61542 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,45 ms,596 Mbps,76390 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,75 ms,32 Mbps,4145 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,163 ms,154 Mbps,19763 kB/s
130.61.23.77,443,130.61.23.77,DE,117 Mbps,15052 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,69 ms,47 Mbps,6079 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,83 ms,377 Mbps,48332 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,134 ms,45 Mbps,5796 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:138,KR,Seoul,隧道,165 ms,40 Mbps,5211 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,173 ms,144 Mbps,18432 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,140 ms,42 Mbps,5427 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,155 ms,0 Mbps,92 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,154 Mbps,19763 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,41 Mbps,5334 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,169 ms,40 Mbps,5150 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,143 ms,188 Mbps,24166 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,190 ms,2 Mbps,380 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,147 ms,43 Mbps,5627 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,151 ms,132 Mbps,16998 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,172 ms,39 Mbps,5065 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,184 ms,103 Mbps,13209 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,139 ms,41 Mbps,5373 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,146 ms,8 Mbps,1059 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,150 ms,39 Mbps,5075 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,150 ms,24 Mbps,3135 kB/s
146.56.129.186,443,146.56.129.186,KR,Seoul,中转,160 ms,122 Mbps,15667 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,146 ms,42 Mbps,5481 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,139 ms,42 Mbps,5498 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,146 ms,155 Mbps,19865 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,186 ms,63 Mbps,8114 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,185 ms,42 Mbps,5495 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,159 ms,30 Mbps,3934 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,195 ms,41 Mbps,5362 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,106 Mbps,13619 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,175 ms,100 Mbps,12902 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,167 ms,46 Mbps,5990 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,153 ms,43 Mbps,5625 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,192 ms,1 Mbps,191 kB/s
152.70.56.11,443,2a0b:21c0:100a:1b6:0:9241:d0d9:d695,DE,Frankfurt,隧道,154 ms,146 Mbps,18739 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,188 ms,119 Mbps,15257 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,153 ms,101 Mbps,13004 kB/s
158.101.218.195,443,2a0b:21c0:1007:1c8:0:260e:6814:be42,DE,Frankfurt,隧道,165 ms,160 Mbps,20582 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,170 ms,131 Mbps,16793 kB/s
8.212.48.236,443,47.76.21.100,HK,Hong Kong,隧道,256 ms,79 Mbps,10137 kB/s
168.138.149.17,443,168.138.149.17,BR,S
