中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,597 Mbps,76492 kB/s
141.148.235.141,443,2a0b:21c0:1007:1ca:0:58a3:53cc:6586,DE,Frankfurt,隧道,99 ms,264 Mbps,33792 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,21 ms,66 Mbps,8456 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,62 ms,568 Mbps,72806 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,83 ms,50 Mbps,6464 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,75 ms,372 Mbps,47718 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,13 ms,3 Mbps,423 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,18 ms,73 Mbps,9418 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,98 ms,363 Mbps,46489 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,1 ms,56 Mbps,7210 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,83 ms,229 Mbps,29388 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,204 Mbps,26214 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,304 Mbps,39014 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,83 ms,260 Mbps,33382 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,97 ms,345 Mbps,44236 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,67 ms,370 Mbps,47411 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,25 ms,74 Mbps,9475 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,15 ms,66 Mbps,8575 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,97 ms,12 Mbps,1626 kB/s
144.21.41.89,443,2a0b:21c0:1007:1ca:0:64b3:b16d:280,DE,Frankfurt,隧道,89 ms,236 Mbps,30310 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,71 ms,42 Mbps,5450 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,96 ms,228 Mbps,29184 kB/s
141.144.207.214,443,2a0b:21c0:100a:1f9:0:d09e:75e6:cc3c,DE,Frankfurt,隧道,89 ms,115 Mbps,14745 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,102 ms,42 Mbps,5456 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,108 ms,26 Mbps,3431 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,80 ms,436 Mbps,55910 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,92 ms,39 Mbps,5085 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,1 ms,36 Mbps,4669 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,75 ms,345 Mbps,44236 kB/s
193.123.60.41,443,2a0b:21c0:100a:1b1:0:59a:ab98:a27a,DE,Frankfurt,隧道,106 ms,213 Mbps,27340 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,255 Mbps,32665 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,122 ms,24 Mbps,3198 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,89 ms,260 Mbps,33382 kB/s
144.22.252.124,443,144.22.252.124,BR,S
