中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,280 Mbps,35942 kB/s
47.253.100.59,443,47.253.100.59,US,Ashburn,中转,21 ms,318 Mbps,40755 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,712 Mbps,91238 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,38 ms,731 Mbps,93593 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,92 ms,244 Mbps,31232 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,77 ms,369 Mbps,47308 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,4 ms,3 Mbps,401 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,76 ms,301 Mbps,38604 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,22 ms,620 Mbps,79462 kB/s
143.47.188.53,443,2a0b:21c0:100a:1b3:0:da1f:ad9d:4daf,DE,Frankfurt,隧道,89 ms,282 Mbps,36147 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,67 ms,329 Mbps,42188 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,71 ms,410 Mbps,52531 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,288 Mbps,36864 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,88 ms,364 Mbps,46694 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,96 ms,151 Mbps,19353 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,91 ms,48 Mbps,6215 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,40 Mbps,5215 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,65 Mbps,8388 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,243 Mbps,31129 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,63 ms,33 Mbps,4312 kB/s
144.24.180.180,443,2a0b:21c0:1007:1ca:0:8525:fc13:3dff,DE,Frankfurt,隧道,91 ms,232 Mbps,29696 kB/s
