中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,27 ms,43 Mbps,5554 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,100 ms,355 Mbps,45465 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,522 Mbps,66867 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,91 ms,239 Mbps,30617 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,98 ms,47 Mbps,6096 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,35 Mbps,4558 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,468 Mbps,60006 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,25 ms,596 Mbps,76390 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,535 Mbps,68505 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,30 ms,5 Mbps,752 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,122 Mbps,15667 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,80 ms,284 Mbps,36454 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,146 ms,222 Mbps,28467 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,85 ms,436 Mbps,55808 kB/s
193.123.187.171,443,2a0b:21c0:100a:1b1:0:7343:a723:975a,DE,Frankfurt,隧道,101 ms,127 Mbps,16281 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,83 ms,371 Mbps,47513 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,68 ms,345 Mbps,44236 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,99 ms,297 Mbps,38092 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,274 Mbps,35123 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,96 ms,269 Mbps,34508 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,242 Mbps,31027 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,270 Mbps,34611 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,73 ms,47 Mbps,6037 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,104 ms,44 Mbps,5700 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,78 ms,43 Mbps,5539 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,217 Mbps,27852 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,280 Mbps,35840 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,77 ms,43 Mbps,5570 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,107 ms,217 Mbps,27852 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,121 ms,8 Mbps,1064 kB/s
132.226.31.178,443,2a09:bac5:60ea:1846::26b:24,US,Los Angeles,隧道,67 ms,41 Mbps,5285 kB/s
193.123.179.216,443,2606:f240:f00:5a42:0:7cda:d7c:4f9f,US,Frankfurt,隧道,93 ms,165 Mbps,21196 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,99 ms,43 Mbps,5588 kB/s
130.162.34.232,443,2606:f240:f00:83a7:0:ad:9af3:d96c,US,Frankfurt,隧道,105 ms,231 Mbps,29593 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,198 ms,28 Mbps,3615 kB/s
152.70.49.30,443,2a0b:21c0:1007:ca:0:8649:3235:83ae,DE,Frankfurt,隧道,105 ms,245 Mbps,31436 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,206 ms,114 Mbps,14643 kB/s
129.159.15.184,443,2a0b:21c0:100a:1b4:0:67c9:d8f:9e8f,DE,Frankfurt,隧道,168 ms,123 Mbps,15769 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,139 ms,50 Mbps,6461 kB/s
158.101.207.125,443,2a0b:21c0:1007:1c7:0:94c:af3a:78e3,DE,Frankfurt,隧道,100 ms,141 Mbps,18124 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,317 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,195 ms,84 Mbps,10752 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,207 ms,70 Mbps,9032 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,182 ms,19 Mbps,2551 kB/s
