中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,840 Mbps,107520 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,135 Mbps,17305 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,717 Mbps,91852 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,10 ms,76 Mbps,9739 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,7 ms,1480 Mbps,189440 kB/s
35.197.23.75,443,35.212.254.121,US,Seattle,隧道,70 ms,167 Mbps,21401 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,658 Mbps,84275 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26b:b4,US,Los Angeles,隧道,61 ms,84 Mbps,10752 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,100 ms,297 Mbps,38092 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,179 Mbps,22937 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,91 Mbps,11673 kB/s
35.230.79.26,443,35.212.254.121,US,Seattle,隧道,80 ms,293 Mbps,37580 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,75 ms,328 Mbps,41984 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,234 Mbps,30003 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,280 Mbps,35942 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,43 Mbps,5587 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,100 ms,43 Mbps,5530 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,255 Mbps,32665 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,203 Mbps,26009 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,208 Mbps,26624 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,288 Mbps,36966 kB/s
84.235.175.57,443,2a0b:21c0:100a:1fa:0:2eae:f96a:e5af,DE,Frankfurt,隧道,111 ms,244 Mbps,31334 kB/s
143.47.176.251,443,2a0b:21c0:100a:1b6:0:b250:a619:b28c,DE,Frankfurt,隧道,117 ms,262 Mbps,33587 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,49 Mbps,6309 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,108 ms,232 Mbps,29696 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,104 ms,48 Mbps,6270 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,95 ms,27 Mbps,3491 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,103 ms,48 Mbps,6229 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,126 Mbps,16179 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,160 ms,18 Mbps,2365 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,159 ms,152 Mbps,19456 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,41 Mbps,5363 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,171 ms,39 Mbps,5086 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,214 ms,32 Mbps,4183 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,201 ms,77 Mbps,9872 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,222 ms,35 Mbps,4541 kB/s
130.162.144.191,443,2a09:bac1:3f40::20b:a3,KR,Seoul,隧道,209 ms,32 Mbps,4109 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,201 ms,67 Mbps,8594 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,230 ms,32 Mbps,4118 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,239 ms,2 Mbps,279 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,282 ms,19 Mbps,2508 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,253 ms,2 Mbps,365 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,237 ms,0 Mbps,42 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,221 ms,6 Mbps,814 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,206 ms,18 Mbps,2356 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,290 ms,0 Mbps,11 kB/s
