中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,168 ms,33 Mbps,4347 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,141 ms,158 Mbps,20275 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,234 ms,32 Mbps,4159 kB/s
8.219.116.224,443,47.236.51.143,SG,Singapore,隧道,213 ms,48 Mbps,6249 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,230 ms,90 Mbps,11571 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,262 ms,67 Mbps,8595 kB/s
152.70.40.231,443,163.123.193.5,DE,Frankfurt,隧道,145 ms,138 Mbps,17715 kB/s
193.123.180.93,443,2606:f240:f00:83a7:0:fedf:f69f:2518,US,Frankfurt,隧道,168 ms,133 Mbps,17100 kB/s
131.186.17.237,443,107.151.176.202,US,Los Angeles,隧道,163 ms,119 Mbps,15257 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,174 ms,42 Mbps,5470 kB/s
132.145.248.78,443,2606:f240:f00:a683:0:7feb:70a6:6191,US,Frankfurt,隧道,146 ms,115 Mbps,14745 kB/s
143.47.176.135,443,2a0b:21c0:100a:1b7:0:5e08:8898:4ee1,DE,Frankfurt,隧道,181 ms,81 Mbps,10444 kB/s
140.83.55.142,443,140.83.55.142,JP,Singapore,中转,186 ms,88 Mbps,11366 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,130 ms,41 Mbps,5320 kB/s
8.222.152.163,443,8.222.220.238,SG,Singapore,隧道,199 ms,82 Mbps,10547 kB/s
8.219.150.218,443,47.245.125.52,SG,Singapore,隧道,194 ms,81 Mbps,10444 kB/s
131.186.22.20,443,2607:a400:a:16b:0:d746:ea3d:f0fa,US,Los Angeles,隧道,172 ms,94 Mbps,12083 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,182 ms,83 Mbps,10649 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,160 ms,128 Mbps,16384 kB/s
152.69.195.36,443,152.69.195.36,JP,Osaka,中转,179 ms,74 Mbps,9479 kB/s
8.219.68.100,443,47.236.58.234,SG,Singapore,隧道,191 ms,66 Mbps,8565 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,182 ms,4 Mbps,561 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,137 ms,146 Mbps,18739 kB/s
8.219.53.202,443,8.222.222.65,SG,Singapore,隧道,225 ms,42 Mbps,5464 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,187 ms,47 Mbps,6109 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,174 ms,34 Mbps,4437 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,174 ms,106 Mbps,13619 kB/s
129.154.207.215,443,2607:a400:a:16b:0:f628:385:d2f1,US,Los Angeles,隧道,173 ms,104 Mbps,13312 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,168 ms,106 Mbps,13619 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,146 ms,123 Mbps,15769 kB/s
152.70.255.251,443,2607:a400:a:6c:0:beb9:6003:362b,US,Los Angeles,隧道,218 ms,96 Mbps,12390 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,187 ms,115 Mbps,14745 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,179 ms,0 Mbps,18 kB/s
8.210.69.31,443,8.210.69.31,HK,Hong Kong,中转,268 ms,6 Mbps,819 kB/s
8.219.191.139,443,8.219.96.61,SG,Singapore,隧道,190 ms,80 Mbps,10342 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,205 ms,91 Mbps,11673 kB/s
8.222.147.94,443,47.236.58.234,SG,Singapore,隧道,213 ms,82 Mbps,10547 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,150 ms,34 Mbps,4417 kB/s
8.222.76.79,443,8.216.92.214,JP,Tokyo,隧道,144 ms,0 Mbps,22 kB/s
152.70.48.170,443,2a0b:21c0:100a:1b6:0:1ff7:8029:4c7c,DE,Frankfurt,隧道,187 ms,117 Mbps,15052 kB/s
8.219.98.173,443,8.219.142.198,SG,Singapore,隧道,243 ms,96 Mbps,12390 kB/s
8.219.122.21,443,8.222.207.55,SG,Singapore,隧道,234 ms,81 Mbps,10444 kB/s
64.110.90.39,443,2607:a400:a:6b:0:83c5:2640:f0a4,US,Los Angeles,隧道,183 ms,108 Mbps,13926 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,9 ms,9 Mbps,1195 kB/s
131.186.60.210,443,2603:c021:8002:900:8479:146e:b870:4762,JP,Tokyo,隧道,163 ms,37 Mbps,4768 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,23 ms,0 Mbps,82 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,70 ms,468 Mbps,60006 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,168 ms,45 Mbps,5765 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,147 ms,87 Mbps,11161 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,222 ms,43 Mbps,5522 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,83 ms,18 Mbps,2342 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,252 ms,35 Mbps,4527 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,155 ms,116 Mbps,14848 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,175 ms,2 Mbps,259 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,187 ms,111 Mbps,14233 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,179 ms,54 Mbps,7019 kB/s
132.226.23.226,443,2607:a400:a:6b:0:8639:dd3f:4afc,US,Los Angeles,隧道,166 ms,123 Mbps,15769 kB/s
152.70.252.106,443,107.151.176.66,US,Los Angeles,隧道,163 ms,128 Mbps,16486 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,78 ms,7 Mbps,929 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,145 ms,1 Mbps,212 kB/s
130.162.150.238,443,2607:a400:a:6c:0:ad87:5ef4:5996,US,Los Angeles,隧道,188 ms,96 Mbps,12288 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,0 Mbps,82 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,230 ms,70 Mbps,9037 kB/s
129.154.223.178,443,2607:a400:a:16b:0:df7:2006:2f4,US,Los Angeles,隧道,236 ms,87 Mbps,11161 kB/s
8.219.161.180,443,47.236.58.234,SG,Singapore,隧道,189 ms,26 Mbps,3353 kB/s
47.245.118.25,443,47.236.58.234,SG,Singapore,隧道,209 ms,74 Mbps,9486 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,166 ms,46 Mbps,5959 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,144 ms,49 Mbps,6344 kB/s
8.212.44.95,443,47.76.21.93,HK,Hong Kong,隧道,238 ms,74 Mbps,9494 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,158 ms,48 Mbps,6151 kB/s
158.101.222.182,443,2a0b:21c0:1007:1c9:0:34b2:2fc:3285,DE,Frankfurt,隧道,187 ms,123 Mbps,15769 kB/s
8.212.48.236,443,47.76.21.105,HK,Hong Kong,隧道,241 ms,56 Mbps,7263 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,165 ms,160 Mbps,20480 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,81 ms,43 Mbps,5627 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,38 ms,88 Mbps,11264 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,38 ms,936 Mbps,119808 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,206 ms,94 Mbps,12083 kB/s
129.146.168.102,443,104.28.237.111,US,Los Angeles,隧道,29 ms,60 Mbps,7791 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,72 ms,43 Mbps,5630 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,46 ms,278 Mbps,35635 kB/s
64.110.74.174,443,2607:a400:a:6b:0:955f:aeb:7049,US,Los Angeles,隧道,208 ms,95 Mbps,12185 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,134 ms,126 Mbps,16179 kB/s
8.219.203.104,443,8.222.236.107,SG,Singapore,隧道,180 ms,78 Mbps,10035 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,183 ms,28 Mbps,3680 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,162 ms,128 Mbps,16384 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,191 ms,41 Mbps,5294 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,314 Mbps,40243 kB/s
152.70.249.213,443,107.151.176.66,US,Los Angeles,隧道,162 ms,112 Mbps,14438 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,104 ms,37 Mbps,4833 kB/s
146.56.138.147,443,2607:a400:a:6c:0:70b3:d3a5:bbfd,US,Los Angeles,隧道,167 ms,146 Mbps,18739 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,156 ms,45 Mbps,5804 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,184 ms,101 Mbps,13004 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,129 ms,128 Mbps,16486 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,149 ms,130 Mbps,16691 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,166 ms,128 Mbps,16384 kB/s
141.148.235.146,443,2a0b:21c0:1007:1c9:0:2700:10f9:b308,DE,Frankfurt,隧道,176 ms,106 Mbps,13619 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,160 ms,40 Mbps,5207 kB/s
8.210.82.2,443,8.210.82.2,HK,Hong Kong,中转,267 ms,6 Mbps,821 kB/s
129.154.193.233,443,2607:a400:a:16b:0:101a:2208:de08,US,Los Angeles,隧道,217 ms,98 Mbps,12595 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,134 ms,212 Mbps,27136 kB/s
140.238.20.223,443,2602:ffe4:407:21d9:0:8f8c:4af:e4e7,SG,Singapore,隧道,228 ms,71 Mbps,9187 kB/s
146.56.154.19,443,2607:a400:a:16b:0:711a:2a:5eed,US,Los Angeles,隧道,160 ms,136 Mbps,17510 kB/s
132.226.16.58,443,2607:a400:a:6c:0:8574:8b7f:194d,US,Los Angeles,隧道,161 ms,128 Mbps,16384 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,137 ms,10 Mbps,1331 kB/s
146.56.170.66,443,2607:a400:a:6c:0:39d3:f601:b293,US,Los Angeles,隧道,150 ms,128 Mbps,16486 kB/s
193.122.120.153,443,2607:a400:a:6b:0:7cb8:a095:b4d4,US,Los Angeles,隧道,198 ms,108 Mbps,13824 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,170 ms,80 Mbps,10342 kB/s
138.2.9.51,443,2602:ffe4:407:20d9:0:ad9f:7293:5428,SG,Singapore,隧道,206 ms,92 Mbps,11776 kB/s
8.222.68.245,443,8.216.92.214,JP,Tokyo,隧道,146 ms,1 Mbps,138 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,160 ms,43 Mbps,5552 kB/s
8.219.11.161,443,8.222.236.107,SG,Singapore,隧道,200 ms,90 Mbps,11571 kB/s
8.219.231.170,443,47.245.84.175,SG,Singapore,隧道,200 ms,88 Mbps,11264 kB/s
8.219.140.95,443,8.222.207.55,SG,Singapore,隧道,184 ms,85 Mbps,10956 kB/s
8.219.78.53,443,8.219.78.53,SG,Singapore,中转,219 ms,80 Mbps,10240 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,52 ms,856 Mbps,109568 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,179 ms,40 Mbps,5170 kB/s
129.154.220.100,443,2607:a400:a:6b:0:c1b0:412:1795,US,Los Angeles,隧道,170 ms,102 Mbps,13107 kB/s
8.222.191.43,443,8.222.191.43,SG,Singapore,中转,198 ms,98 Mbps,12595 kB/s
8.219.72.167,443,8.219.72.167,SG,Singapore,中转,222 ms,19 Mbps,2433 kB/s
193.122.106.73,443,2607:a400:a:6b:0:b623:1c26:ffba,US,Los Angeles,隧道,192 ms,105 Mbps,13516 kB/s
130.162.182.134,443,2606:f240:f00:2be4:0:eb8c:1f72:2307,US,Frankfurt,隧道,171 ms,117 Mbps,15052 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,154 ms,41 Mbps,5280 kB/s
8.222.68.32,443,8.216.92.214,JP,Tokyo,隧道,122 ms,4 Mbps,601 kB/s
146.56.39.1,443,2607:a400:a:16b:0:acbe:29a4:a217,US,Los Angeles,隧道,224 ms,96 Mbps,12288 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,186 ms,19 Mbps,2551 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,109 ms,34 Mbps,4397 kB/s
8.218.202.1,443,8.218.202.1,HK,Hong Kong,中转,281 ms,72 Mbps,9310 kB/s
146.56.133.215,443,2607:a400:a:6b:0:7f77:8b46:7ad1,US,Los Angeles,隧道,195 ms,95 Mbps,12185 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,176 ms,39 Mbps,4997 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,183 ms,0 Mbps,123 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,158 ms,21 Mbps,2789 kB/s
130.162.128.152,443,2607:a400:a:6c:0:fa3d:e29f:dcdf,US,Los Angeles,隧道,161 ms,116 Mbps,14950 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,213 ms,92 Mbps,11878 kB/s
138.2.161.72,443,2a0b:21c0:100a:1b7:0:710b:2820:d491,DE,Frankfurt,隧道,182 ms,115 Mbps,14745 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,208 ms,4 Mbps,583 kB/s
141.148.220.141,443,2a09:bac5:3afb:1a46::29e:101,IN,Mumbai,隧道,223 ms,28 Mbps,3695 kB/s
8.222.79.51,443,8.216.92.214,JP,Tokyo,隧道,111 ms,3 Mbps,457 kB/s
8.218.26.21,443,8.218.26.21,HK,Hong Kong,中转,1273 ms,0 Mbps,4 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,162 ms,168 Mbps,21606 kB/s
