中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,31 ms,6 Mbps,877 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,39 ms,1008 Mbps,129024 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,25 ms,706 Mbps,90419 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,51 ms,480 Mbps,61542 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,126 ms,35 Mbps,4538 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,44 ms,25 Mbps,3202 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,52 ms,313 Mbps,40140 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,106 ms,184 Mbps,23552 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,496 Mbps,63488 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,53 ms,532 Mbps,68198 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,232 Mbps,29696 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,26 ms,74 Mbps,9510 kB/s
129.146.46.164,443,129.146.46.164,US,323 Mbps,41369 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,55 ms,505 Mbps,64716 kB/s
141.148.239.240,443,98.98.166.170,US,Frankfurt,隧道,136 ms,120 Mbps,15462 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,527 Mbps,67481 kB/s
138.3.254.39,443,138.3.254.39,DE,156 Mbps,19968 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,108 ms,50 Mbps,6520 kB/s
132.226.212.22,443,2a0b:21c0:100a:1b7:0:5b55:2340:5ee7,DE,Frankfurt,隧道,118 ms,103 Mbps,13209 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,38 ms,55 Mbps,7149 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,14 Mbps,1843 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,61 ms,516 Mbps,66048 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,17 ms,29 Mbps,3742 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,440 Mbps,56422 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,78 Mbps,10035 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,133 ms,197 Mbps,25292 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,135 Mbps,17305 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,117 ms,45 Mbps,5762 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,143 ms,121 Mbps,15564 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,506 Mbps,64819 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,135 ms,188 Mbps,24166 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,113 ms,43 Mbps,5535 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,128 ms,44 Mbps,5705 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,117 ms,46 Mbps,5917 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,64 ms,33 Mbps,4250 kB/s
143.47.235.204,443,2a0b:21c0:1007:1c8:0:834d:47ed:c0ec,DE,Frankfurt,隧道,123 ms,111 Mbps,14233 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,236 ms,37 Mbps,4736 kB/s
141.148.245.88,443,2a0b:21c0:100a:1b1:0:91a4:1d7:6688,DE,Frankfurt,隧道,120 ms,103 Mbps,13209 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,49 ms,144 Mbps,18432 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,187 ms,93 Mbps,11980 kB/s
130.162.40.80,443,2606:f240:f00:83a7:0:44f1:5d34:6b24,US,Frankfurt,隧道,123 ms,164 Mbps,20992 kB/s
144.22.252.124,443,144.22.252.124,BR,S
