中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,121 ms,209 Mbps,26828 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,82 ms,267 Mbps,34201 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,42 ms,647 Mbps,82841 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,97 ms,416 Mbps,53350 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,939 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,75 ms,346 Mbps,44339 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,86 ms,52 Mbps,6679 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,272 Mbps,34816 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,413 Mbps,52940 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,68 ms,290 Mbps,37171 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,68 ms,4 Mbps,636 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,6 ms,36 Mbps,4685 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,88 ms,389 Mbps,49868 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,299 Mbps,38297 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,216 Mbps,27750 kB/s
129.159.31.192,443,2a0b:21c0:1007:1c9:0:af9a:720a:290f,DE,Frankfurt,隧道,124 ms,205 Mbps,26316 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,113 ms,42 Mbps,5436 kB/s
130.61.23.77,443,130.61.23.77,96 Mbps,12288 kB/s
130.162.181.138,443,2a0b:21c0:100a:1b2:0:8f97:5a74:415d,DE,Frankfurt,隧道,106 ms,221 Mbps,28364 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,136 Mbps,17510 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,106 ms,48 Mbps,6233 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,100 ms,330 Mbps,42291 kB/s
141.148.225.108,443,2a0b:21c0:100a:1b5:0:626a:95a0:4b5a,DE,Frankfurt,隧道,106 ms,112 Mbps,14336 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,75 ms,112 Mbps,14438 kB/s
130.162.186.92,443,163.123.193.7,DE,Frankfurt,隧道,107 ms,208 Mbps,26624 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,59 ms,390 Mbps,49971 kB/s
192.9.158.188,443,2a09:bac5:6445:1250::1d3:71,US,San Jose,隧道,80 ms,178 Mbps,22835 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,100 ms,268 Mbps,34406 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,28 ms,383 Mbps,49049 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,84 ms,254 Mbps,32563 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,105 ms,28 Mbps,3596 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,486 Mbps,62259 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,208 Mbps,26624 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,116 ms,36 Mbps,4674 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,204 ms,114 Mbps,14643 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,111 ms,209 Mbps,26828 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,73 ms,14 Mbps,1800 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,63 ms,320 Mbps,41062 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,203 ms,72 Mbps,9216 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,226 ms,38 Mbps,4934 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,228 ms,30 Mbps,3873 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,96 ms,47 Mbps,6112 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,131 ms,292 Mbps,37478 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,251 ms,2 Mbps,272 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,79 ms,327 Mbps,41881 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,100 ms,243 Mbps,31129 kB/s
144.22.252.124,443,144.22.252.124,BR,S
