中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,1 ms,1640 Mbps,209920 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,54 Mbps,6935 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,4 ms,1464 Mbps,187392 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,765 Mbps,97996 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,88 ms,233 Mbps,29900 kB/s
129.146.46.164,443,129.146.46.164,US,213 Mbps,27340 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,70 ms,186 Mbps,23859 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,69 ms,338 Mbps,43315 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,78 ms,172 Mbps,22118 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,69 ms,340 Mbps,43622 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,396 Mbps,50688 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,266 Mbps,34099 kB/s
150.230.20.4,443,2a0b:21c0:100a:1b6:0:45b:2b30:c75,DE,Frankfurt,隧道,96 ms,237 Mbps,30412 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,40 Mbps,5170 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,93 ms,50 Mbps,6401 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,324 Mbps,41472 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,253 Mbps,32460 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,47 Mbps,6134 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,292 Mbps,37376 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,260 Mbps,33382 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,91 ms,41 Mbps,5273 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,113 Mbps,14540 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,182 ms,39 Mbps,5089 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,172 ms,2 Mbps,306 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,219 ms,31 Mbps,4068 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,0 Mbps,104 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,195 ms,85 Mbps,10956 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,185 ms,39 Mbps,5084 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,178 ms,124 Mbps,15974 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,212 ms,39 Mbps,4992 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,37 Mbps,4776 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,25 Mbps,3217 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,220 ms,2 Mbps,264 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,243 ms,0 Mbps,20 kB/s
