中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,17 ms,40 Mbps,5204 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,67 ms,320 Mbps,40960 kB/s
35.197.23.75,443,35.212.151.84,US,Seattle,隧道,53 ms,388 Mbps,49766 kB/s
35.230.79.26,443,35.212.151.84,US,Seattle,隧道,56 ms,488 Mbps,62566 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,115 ms,212 Mbps,27136 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,58 Mbps,7523 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,737 Mbps,94412 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,19 ms,748 Mbps,95744 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,379 Mbps,48537 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,399 Mbps,51097 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,67 ms,114 Mbps,14643 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,33 ms,952 Mbps,121856 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,244 Mbps,31334 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,21 ms,1152 Mbps,147456 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,53 ms,456 Mbps,58368 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,161 Mbps,20684 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,47 Mbps,6098 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,210 Mbps,26931 kB/s
143.47.182.90,443,98.98.156.26,DE,Frankfurt,隧道,117 ms,202 Mbps,25907 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,114 ms,51 Mbps,6597 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,88 ms,439 Mbps,56217 kB/s
152.70.63.131,443,2a0b:21c0:100a:1fa:0:f012:a920:1be8,DE,Frankfurt,隧道,109 ms,207 Mbps,26521 kB/s
158.101.217.62,443,2a0b:21c0:1007:1cb:0:9dd1:ec7f:c69a,DE,Frankfurt,隧道,113 ms,172 Mbps,22118 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,117 ms,204 Mbps,26214 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,124 ms,244 Mbps,31232 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,137 Mbps,17612 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,115 ms,7 Mbps,997 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,108 ms,42 Mbps,5438 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,110 ms,47 Mbps,6125 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,155 ms,149 Mbps,19148 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,156 ms,7 Mbps,942 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,151 ms,140 Mbps,17920 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:110,KR,Seoul,隧道,180 ms,87 Mbps,11161 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,157 ms,41 Mbps,5336 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,159 ms,36 Mbps,4674 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,216 ms,64 Mbps,8232 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,168 ms,90 Mbps,11571 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,226 ms,33 Mbps,4314 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,213 ms,2 Mbps,301 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,244 ms,9 Mbps,1215 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,185 ms,41 Mbps,5304 kB/s
130.162.144.191,443,2a09:bac1:3f40::22:97,KR,Seoul,隧道,176 ms,14 Mbps,1811 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,243 ms,17 Mbps,2218 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,32 Mbps,4167 kB/s
8.219.137.50,443,47.236.58.234,SG,Singapore,隧道,234 ms,68 Mbps,8760 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,193 ms,11 Mbps,1435 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,218 ms,80 Mbps,10342 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,203 ms,3 Mbps,449 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,179 ms,20 Mbps,2589 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,237 ms,46 Mbps,5960 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,250 ms,26 Mbps,3386 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,208 ms,22 Mbps,2845 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,197 ms,2 Mbps,317 kB/s
