中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1024 Mbps,131072 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,30 ms,707 Mbps,90521 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,7 ms,22 Mbps,2849 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,395 Mbps,50585 kB/s
35.230.79.26,443,35.212.233.117,US,Seattle,隧道,75 ms,384 Mbps,49152 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,16 ms,104 Mbps,13312 kB/s
35.197.23.75,443,35.212.233.117,US,Seattle,隧道,71 ms,397 Mbps,50892 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,420 Mbps,53862 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,61 ms,364 Mbps,46592 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,249 Mbps,31948 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,70 ms,358 Mbps,45875 kB/s
158.101.221.74,443,2606:f240:f00:2be4:0:b97:3828:d6dd,DE,Frankfurt,隧道,93 ms,220 Mbps,28262 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,208 Mbps,26624 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,342 Mbps,43827 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,45 Mbps,5760 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,268 Mbps,34406 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,258 Mbps,33075 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,226 Mbps,28979 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,80 ms,206 Mbps,26419 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,98 ms,44 Mbps,5717 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,42 Mbps,5482 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,111 Mbps,14233 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,165 ms,35 Mbps,4505 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,38 Mbps,4886 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,39 Mbps,5022 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,32 Mbps,4195 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,213 ms,36 Mbps,4661 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,11 Mbps,1480 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,233 ms,2 Mbps,280 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,34 Mbps,4451 kB/s
168.138.216.146,443,2602:ffe4:407:20d9:0:4da9:2681:10a7,SG,Singapore,隧道,235 ms,51 Mbps,6578 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,229 ms,8 Mbps,1122 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,203 ms,5 Mbps,668 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,136 ms,0 Mbps,40 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,220 ms,0 Mbps,11 kB/s
