中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,45 Mbps,5844 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,215 Mbps,27545 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,35 ms,112 Mbps,14336 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,4 Mbps,578 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,676 Mbps,86528 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,7 ms,39 Mbps,5081 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,65 Mbps,8345 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,21 ms,77 Mbps,9876 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,87 ms,29 Mbps,3771 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,292 Mbps,37478 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,86 ms,361 Mbps,46284 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,69 ms,0 Mbps,102 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,61 ms,45 Mbps,5812 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,37 ms,456 Mbps,58368 kB/s
129.159.193.161,443,2a0b:21c0:100a:1b5:0:4215:8c76:697e,DE,Frankfurt,隧道,111 ms,218 Mbps,27955 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,74 ms,43 Mbps,5617 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,231 Mbps,29593 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,77 ms,232 Mbps,29798 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,76 ms,342 Mbps,43827 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,228 Mbps,29286 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,232 Mbps,29696 kB/s
141.147.51.64,443,98.98.156.30,DE,Frankfurt,隧道,102 ms,216 Mbps,27648 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,80 ms,250 Mbps,32051 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,81 ms,415 Mbps,53145 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,265 Mbps,33996 kB/s
141.147.111.50,443,2606:f240:f00:6acf:0:fea8:6318:f823,US,Frankfurt,隧道,101 ms,280 Mbps,35942 kB/s
152.70.53.129,443,163.123.193.4,DE,Frankfurt,隧道,99 ms,256 Mbps,32870 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,130 ms,47 Mbps,6073 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,92 ms,233 Mbps,29900 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,113 ms,47 Mbps,6061 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,118 Mbps,15155 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,105 ms,50 Mbps,6500 kB/s
144.22.252.124,443,144.22.252.124,BR,S
