中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,18 ms,611 Mbps,78233 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,912 Mbps,116736 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,28 ms,469 Mbps,60108 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,23 ms,544 Mbps,69632 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,1592 Mbps,203776 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,667 Mbps,85401 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,26 ms,936 Mbps,119808 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,23 ms,840 Mbps,107520 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,347 Mbps,44441 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,108 ms,1 Mbps,178 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,75 ms,278 Mbps,35635 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,75 ms,276 Mbps,35328 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,196 Mbps,25190 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,72 ms,23 Mbps,2982 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,4 Mbps,532 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,156 ms,140 Mbps,17920 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,155 ms,140 Mbps,18022 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,150 ms,41 Mbps,5324 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,134 ms,156 Mbps,20070 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,140 ms,48 Mbps,6171 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,164 ms,44 Mbps,5728 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,153 ms,48 Mbps,6159 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,120 Mbps,15462 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,126 Mbps,16179 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,180 ms,3 Mbps,462 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,167 ms,43 Mbps,5615 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,173 ms,96 Mbps,12288 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,122 ms,40 Mbps,5184 kB/s
146.56.146.67,443,2602:ffe4:407:20d9:0:d9fe:3446:645e,SG,Singapore,隧道,212 ms,57 Mbps,7408 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,139 ms,37 Mbps,4769 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,172 ms,48 Mbps,6212 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,395 ms,0 Mbps,9 kB/s
