中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,880 Mbps,112640 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,2144 Mbps,274432 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,30 ms,872 Mbps,111616 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,29 ms,640 Mbps,82022 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,650 Mbps,83251 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,126 ms,43 Mbps,5612 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,28 ms,864 Mbps,110592 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,284 Mbps,36454 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,377 Mbps,48332 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,110 ms,151 Mbps,19353 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,172 ms,40 Mbps,5216 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,144 ms,37 Mbps,4745 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,149 ms,41 Mbps,5374 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,158 ms,41 Mbps,5363 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,150 ms,34 Mbps,4473 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,41 Mbps,5375 kB/s
168.138.212.80,443,168.138.212.80,JP,Singapore,中转,143 ms,40 Mbps,5121 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,166 ms,128 Mbps,16384 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,160 ms,40 Mbps,5149 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,239 ms,76 Mbps,9800 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,34 Mbps,4475 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,134 ms,137 Mbps,17612 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,182 ms,0 Mbps,1 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,156 ms,42 Mbps,5385 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,192 ms,0 Mbps,64 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,21 Mbps,2704 kB/s
