中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,784 Mbps,100352 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,28 ms,7 Mbps,905 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,200 Mbps,25702 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,383 Mbps,49049 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,51 ms,537 Mbps,68812 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,28 ms,66 Mbps,8528 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,53 ms,342 Mbps,43827 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,51 ms,387 Mbps,49561 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,48 ms,480 Mbps,61440 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,44 ms,516 Mbps,66150 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,50 ms,473 Mbps,60620 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,47 Mbps,6107 kB/s
132.145.64.184,443,132.145.64.184,GB,London,中转,101 ms,190 Mbps,24371 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,127 ms,184 Mbps,23552 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,176 Mbps,22630 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,117 ms,43 Mbps,5593 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,123 ms,154 Mbps,19763 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,157 Mbps,20172 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,147 ms,36 Mbps,4729 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,145 ms,40 Mbps,5191 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,132 ms,42 Mbps,5447 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,182 ms,36 Mbps,4709 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,199 ms,64 Mbps,8221 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,219 ms,37 Mbps,4743 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,228 ms,40 Mbps,5135 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,168 ms,104 Mbps,13414 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,163 ms,35 Mbps,4526 kB/s
