中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,6 ms,573 Mbps,73420 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,20 ms,455 Mbps,58265 kB/s
129.146.46.164,443,129.146.46.164,US,328 Mbps,42086 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,30 ms,920 Mbps,117760 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,8 ms,904 Mbps,115712 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,70 ms,318 Mbps,40755 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,26 ms,772 Mbps,98918 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,10 ms,848 Mbps,108544 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,23 ms,469 Mbps,60108 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,636 Mbps,81408 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,30 ms,944 Mbps,120832 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,278 Mbps,35635 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,247 Mbps,31641 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,45 Mbps,5839 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,42 Mbps,5397 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,42 Mbps,5432 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,162 ms,39 Mbps,5080 kB/s
152.70.52.84,443,2606:f240:f00:a683:0:a57f:6ae3:6a0f,DE,Frankfurt,隧道,154 ms,134 Mbps,17203 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,145 ms,29 Mbps,3776 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,164 ms,37 Mbps,4753 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,165 ms,43 Mbps,5569 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,166 ms,2 Mbps,266 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,201 ms,97 Mbps,12492 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,120 ms,0 Mbps,42 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,180 ms,36 Mbps,4611 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,176 ms,88 Mbps,11264 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,136 ms,43 Mbps,5526 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,162 ms,42 Mbps,5380 kB/s
