中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,21 ms,944 Mbps,120832 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,29 ms,920 Mbps,117760 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,864 Mbps,110592 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,10 ms,1408 Mbps,180224 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,21 ms,469 Mbps,60108 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,677 Mbps,86732 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,25 ms,419 Mbps,53657 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,28 ms,904 Mbps,115712 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,86 ms,352 Mbps,45158 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,107 ms,46 Mbps,5902 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,84 ms,7 Mbps,912 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,216 Mbps,27750 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,44 Mbps,5735 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,47 Mbps,6074 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,43 Mbps,5543 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,142 ms,44 Mbps,5748 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,155 ms,120 Mbps,15462 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,168 ms,140 Mbps,17920 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,168 ms,110 Mbps,14131 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,142 ms,144 Mbps,18432 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,165 ms,39 Mbps,5102 kB/s
168.138.185.234,443,168.138.185.234,SG,Seattle,中转,173 ms,92 Mbps,11878 kB/s
